anio,tipo_precio,unidad_medida,categoria_detalle,valor_millones_pesos
2010,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes|Alojamiento en casa de familiares y amigos (imputación),190255.819
2010,constantes_2018,Millones de pesos a precios de 2018,"Total del país|Total turístico|Servicios|Restaurantes, bares y centros nocturnos<C1>",275224.795
2010,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios,438237.567
2010,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Comercio turístico,175277.735
2010,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Transporte local,38994.863
2010,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios de información,4246.72
2010,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios financieros,1982.846
2010,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios inmobiliarios y de alquiler,26749.299
2010,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios profesionales,1421.526
2010,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios de salud,52491.819
2010,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Productos no destinados al consumo y otros,137072.759
2011,constantes_2018,Millones de pesos a precios de 2018,Total del país,19674624.99
2011,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico,1751578.654
2011,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Bienes,348006.086
2011,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Bienes|Artesanías,59547.228
2011,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Bienes|Otros bienes,288458.858
2011,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios,1403572.568
2011,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de transporte aéreo de pasajeros,30196.849
2011,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de transporte de pasajeros por ferrocarril,3692.739
2011,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de transporte de pasajeros por agua,6780.894
2011,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de transporte de pasajeros por carretera,195040.717
2011,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios relacionados con el transporte,24389.085
2011,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alquiler de equipos de transporte,4198.689
2011,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Agencias de viajes y otros servicios de reserva,26041.5
2011,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de apoyo,3800.053
2011,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios culturales,25594.608
2011,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios deportivos y recreativos,28353.238
2011,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes,322512.259
2011,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes|Alojamiento en establecimientos tradicionales,63514.613
2011,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes|Alojamiento en propiedad de casas de vacaciones,63020.832
2011,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes|Alojamiento en casa de familiares y amigos (imputación),195976.814
2011,constantes_2018,Millones de pesos a precios de 2018,"Total del país|Total turístico|Servicios|Restaurantes, bares y centros nocturnos<C1>",282136.015
2011,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios,450835.922
2011,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Comercio turístico,178177.922
2011,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Transporte local,39064.49
2011,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios de información,4571.223
2011,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios financieros,2149.195
2011,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios inmobiliarios y de alquiler,27395.067
2011,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios profesionales,1481.814
2011,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios de salud,53393.944
2011,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Productos no destinados al consumo y otros,144602.267
2012,constantes_2018,Millones de pesos a precios de 2018,Total del país,20398274.21
2012,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico,1807168.206
2012,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Bienes,351258.887
2012,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Bienes|Artesanías,61777.084
2012,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Bienes|Otros bienes,289481.803
2012,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios,1455909.319
2012,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de transporte aéreo de pasajeros,32624.89
2012,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de transporte de pasajeros por ferrocarril,3675.081
2012,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de transporte de pasajeros por agua,7075.995
2012,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de transporte de pasajeros por carretera,196031.079
2012,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios relacionados con el transporte,24858.126
2012,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alquiler de equipos de transporte,4659.322
2012,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Agencias de viajes y otros servicios de reserva,27507.848
2012,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de apoyo,3969.823
2012,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios culturales,26902.83
2012,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios deportivos y recreativos,28661.428
2012,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes,336083.428
2012,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes|Alojamiento en establecimientos tradicionales,69062.248
2012,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes|Alojamiento en propiedad de casas de vacaciones,65987.299
2012,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes|Alojamiento en casa de familiares y amigos (imputación),201033.881
2012,constantes_2018,Millones de pesos a precios de 2018,"Total del país|Total turístico|Servicios|Restaurantes, bares y centros nocturnos<C1>",296672.154
2012,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios,467187.315
2012,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Comercio turístico,184414.159
2012,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Transporte local,39360.934
2012,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios de información,5122.084
2012,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios financieros,2067.699
2012,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios inmobiliarios y de alquiler,27932.648
2012,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios profesionales,1501.764
2012,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios de salud,54810.242
2012,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Productos no destinados al consumo y otros,151977.785
2013,constantes_2018,Millones de pesos a precios de 2018,Total del país,20591696.72
2013,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico,1826042.876
2013,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Bienes,350713.684
2013,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Bienes|Artesanías,62568.322
2013,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Bienes|Otros bienes,288145.362
2013,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios,1475329.192
2013,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de transporte aéreo de pasajeros,35542.468
2013,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de transporte de pasajeros por ferrocarril,3598.429
2013,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de transporte de pasajeros por agua,7523.908
2013,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de transporte de pasajeros por carretera,202729.031
2013,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios relacionados con el transporte,25379.008
2013,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alquiler de equipos de transporte,4877.357
2013,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Agencias de viajes y otros servicios de reserva,28159.508
2013,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de apoyo,4275.244
2013,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios culturales,27176.024
2013,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios deportivos y recreativos,29602.674
2013,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes,342834.281
2013,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes|Alojamiento en establecimientos tradicionales,72454.367
2013,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes|Alojamiento en propiedad de casas de vacaciones,67020.798
2013,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes|Alojamiento en casa de familiares y amigos (imputación),203359.116
2013,constantes_2018,Millones de pesos a precios de 2018,"Total del país|Total turístico|Servicios|Restaurantes, bares y centros nocturnos<C1>",295785.162
2013,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios,467846.098
2013,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Comercio turístico,182686.913
2013,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Transporte local,39130.123
2013,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios de información,5583.085
2013,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios financieros,2288.199
2013,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios inmobiliarios y de alquiler,28718.973
2013,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios profesionales,1456.072
2013,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios de salud,55725.384
2013,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Productos no destinados al consumo y otros,152257.349
2014,constantes_2018,Millones de pesos a precios de 2018,Total del país,21107782.12
2014,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico,1843465.289
2014,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Bienes,343124.118
2014,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Bienes|Artesanías,62622.134
2014,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Bienes|Otros bienes,280501.984
2014,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios,1500341.171
2014,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de transporte aéreo de pasajeros,38980.391
2014,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de transporte de pasajeros por ferrocarril,3734.736
2014,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de transporte de pasajeros por agua,7547.236
2014,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de transporte de pasajeros por carretera,203401.004
2014,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios relacionados con el transporte,26182.843
2014,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alquiler de equipos de transporte,5365.538
2014,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Agencias de viajes y otros servicios de reserva,29030.289
2014,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de apoyo,4058.529
2014,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios culturales,27256.757
2014,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios deportivos y recreativos,29146.983
2014,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes,355131.471
2014,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes|Alojamiento en establecimientos tradicionales,78418.775
2014,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes|Alojamiento en propiedad de casas de vacaciones,69372.943
2014,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes|Alojamiento en casa de familiares y amigos (imputación),207339.753
2014,constantes_2018,Millones de pesos a precios de 2018,"Total del país|Total turístico|Servicios|Restaurantes, bares y centros nocturnos<C1>",291683.332
2014,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios,478822.062
2014,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Comercio turístico,179830.743
2014,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Transporte local,39956.144
2014,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios de información,5905.291
2014,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios financieros,2246.349
2014,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios inmobiliarios y de alquiler,29355.349
2014,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios profesionales,1480.465
2014,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios de salud,55994.567
2014,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Productos no destinados al consumo y otros,164053.154
2015,constantes_2018,Millones de pesos a precios de 2018,Total del país,21647393.81
2015,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico,1916940.522
2015,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Bienes,357235.704
2015,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Bienes|Artesanías,66420.673
2015,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Bienes|Otros bienes,290815.031
2015,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios,1559704.818
2015,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de transporte aéreo de pasajeros,43049.104
2015,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de transporte de pasajeros por ferrocarril,3854.745
2015,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de transporte de pasajeros por agua,7679.277
2015,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de transporte de pasajeros por carretera,209518.089
2015,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios relacionados con el transporte,27648.42
2015,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alquiler de equipos de transporte,5567.437
2015,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Agencias de viajes y otros servicios de reserva,28623.683
2015,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de apoyo,4190.641
2015,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios culturales,28413.032
2015,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios deportivos y recreativos,29857.979
2015,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes,371415.428
2015,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes|Alojamiento en establecimientos tradicionales,85336.808
2015,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes|Alojamiento en propiedad de casas de vacaciones,73900.528
2015,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes|Alojamiento en casa de familiares y amigos (imputación),212178.092
2015,constantes_2018,Millones de pesos a precios de 2018,"Total del país|Total turístico|Servicios|Restaurantes, bares y centros nocturnos<C1>",306943.349
2015,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios,492943.634
2015,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Comercio turístico,182684.447
2015,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Transporte local,39819.167
2015,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios de información,6697.401
2015,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios financieros,1786.63
2015,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios inmobiliarios y de alquiler,30097.144
2015,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios profesionales,1547.176
2015,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios de salud,56726.182
2015,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Productos no destinados al consumo y otros,173585.487
2016,constantes_2018,Millones de pesos a precios de 2018,Total del país,22025297.31
2016,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico,1954706.301
2016,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Bienes,343096.265
2016,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Bienes|Artesanías,67571.26
2016,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Bienes|Otros bienes,275525.005
2016,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios,1611610.036
2016,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de transporte aéreo de pasajeros,48308.326
2016,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de transporte de pasajeros por ferrocarril,3916.643
2016,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de transporte de pasajeros por agua,7672.105
2016,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de transporte de pasajeros por carretera,217555.968
2016,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios relacionados con el transporte,28985.291
2016,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alquiler de equipos de transporte,6408.739
2016,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Agencias de viajes y otros servicios de reserva,29514.972
2016,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de apoyo,4095.145
2016,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios culturales,29763.308
2016,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios deportivos y recreativos,31045.292
2016,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes,385879.247
2016,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes|Alojamiento en establecimientos tradicionales,87987.223
2016,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes|Alojamiento en propiedad de casas de vacaciones,81662.906
2016,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes|Alojamiento en casa de familiares y amigos (imputación),216229.118
2016,constantes_2018,Millones de pesos a precios de 2018,"Total del país|Total turístico|Servicios|Restaurantes, bares y centros nocturnos<C1>",313936.182
2016,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios,504528.818
2016,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Comercio turístico,188806.493
2016,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Transporte local,40627.339
2016,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios de información,7774.885
2016,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios financieros,1416.563
2016,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios inmobiliarios y de alquiler,30751.011
2016,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios profesionales,1619.873
2016,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios de salud,57547.813
2016,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Productos no destinados al consumo y otros,175984.841
2017,constantes_2018,Millones de pesos a precios de 2018,Total del país,22436602.92
2017,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico,1936748.927
2017,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Bienes,286886.188
2017,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Bienes|Artesanías,69623.367
2017,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Bienes|Otros bienes,217262.821
2017,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios,1649862.739
2017,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de transporte aéreo de pasajeros,54845.274
2017,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de transporte de pasajeros por ferrocarril,3987.869
2017,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de transporte de pasajeros por agua,8284.831
2017,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de transporte de pasajeros por carretera,219057.295
2017,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios relacionados con el transporte,29393.408
2017,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alquiler de equipos de transporte,6514.759
2017,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Agencias de viajes y otros servicios de reserva,30498.181
2017,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de apoyo,4619.691
2017,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios culturales,30493.209
2017,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios deportivos y recreativos,31403.257
2017,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes,395600.104
2017,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes|Alojamiento en establecimientos tradicionales,92138.794
2017,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes|Alojamiento en propiedad de casas de vacaciones,83952.962
2017,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes|Alojamiento en casa de familiares y amigos (imputación),219508.348
2017,constantes_2018,Millones de pesos a precios de 2018,"Total del país|Total turístico|Servicios|Restaurantes, bares y centros nocturnos<C1>",316692.578
2017,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios,518472.283
2017,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Comercio turístico,189454.071
2017,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Transporte local,41728.752
2017,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios de información,8357.659
2017,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios financieros,1549.139
2017,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios inmobiliarios y de alquiler,31439.202
2017,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios profesionales,1591.987
2017,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios de salud,60572.584
2017,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Productos no destinados al consumo y otros,183778.889
2018,constantes_2018,Millones de pesos a precios de 2018,Total del país,22873645.54
2018,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico,1953311.349
2018,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Bienes,232168.917
2018,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Bienes|Artesanías,70898.671
2018,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Bienes|Otros bienes,161270.246
2018,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios,1721142.432
2018,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de transporte aéreo de pasajeros,77645.889
2018,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de transporte de pasajeros por ferrocarril,4107.695
